25000,0.109375
50000,0.25
75000,0.375
100000,0.53125
200000,1.0625
300000,1.671875
400000,2.484375
500000,2.796875
600000,3.4375
700000,4.078125
800000,4.6875
900000,5.3125
1000000,5.953125
