25000,1.703125
50000,1.796875
75000,1.75
100000,2.078125
200000,1.921875
300000,2.140625
400000,2.296875
500000,2.421875
600000,2.5
700000,2.703125
800000,2.734375
900000,3.015625
1000000,3.40625
