25000,1.65625
50000,1.984375
75000,1.921875
100000,2.015625
200000,1.921875
300000,2.078125
400000,2.203125
500000,2.4375
600000,2.46875
700000,2.8125
800000,2.75
900000,3.03125
1000000,3.0625
