25000,1.703125
50000,1.890625
75000,1.84375
100000,1.8125
200000,1.9375
300000,2.328125
400000,2.203125
500000,2.40625
600000,2.484375
700000,2.65625
800000,2.84375
900000,2.890625
1000000,3.015625
