25000,0.015625
50000,0.0
75000,0.0
100000,0.0
200000,0.015625
300000,0.015625
400000,0.015625
500000,0.015625
600000,0.03125
700000,0.015625
800000,0.03125
900000,0.03125
1000000,0.03125
