512,420,575,494,488,430,443,469,490,502
498,466,581,463,429,502,455,444,481,484
1014,994,1052,956,985,1025,1035,1037,899,994
3726,3576,3636,3861,3738,3530,3539,3518,3644,3538
2904,2732,2702,3033,2609,2679,2850,2681,2888,2634
231,196,188,159,162,226,210,148,163,171
3585,3530,3523,3497,3710,3654,3470,3499,3457,3602
2904,2930,2806,2763,2856,2908,2741,2927,2917,2658
2869,2936,2986,2815,2810,2814,2660,2770,2750,2930
5515,5851,5387,5342,5664,5394,5507,5317,5606,5392
