25000,0.109375
50000,0.25
75000,0.390625
100000,0.515625
200000,1.0625
300000,1.65625
400000,2.265625
500000,2.796875
600000,3.578125
700000,4.03125
800000,5.015625
900000,5.3125
1000000,6.15625
