25000,0.046875
50000,0.078125
75000,0.140625
100000,0.1875
200000,0.375
300000,0.546875
400000,0.71875
500000,0.859375
600000,1.125
700000,1.328125
800000,1.5625
900000,1.71875
1000000,1.96875
