25000,0.046875
50000,0.078125
75000,0.140625
100000,0.1875
200000,0.390625
300000,0.5625
400000,0.734375
500000,0.890625
600000,1.109375
700000,1.328125
800000,1.84375
900000,1.75
1000000,2.015625
