25000,0.046875
50000,0.078125
75000,0.140625
100000,0.203125
200000,0.359375
300000,0.59375
400000,0.75
500000,0.953125
600000,1.09375
700000,1.359375
800000,1.5625
900000,1.734375
1000000,2.421875
