25000,0.03125
50000,0.109375
75000,0.125
100000,0.1875
200000,0.359375
300000,0.546875
400000,0.75
500000,0.890625
600000,1.171875
700000,1.453125
800000,1.625
900000,1.828125
1000000,2.046875
