25000,0.03125
50000,0.109375
75000,0.140625
100000,0.1875
200000,0.375
300000,0.59375
400000,0.75
500000,0.921875
600000,1.1875
700000,1.40625
800000,1.59375
900000,1.84375
1000000,2.046875
